,PV generation,day_length,sunrise_seconds,sunset_seconds,hour_cos,hour_sin,solar_angle
57,0.0,10.1925,21658,58351,-0.2588190451025206,-0.9659258262890684,-18.58064874571012
58,0.0,10.1925,21658,58351,-1.8369701987210294e-16,-1.0,-28.610899440519965
59,0.0,10.1925,21658,58351,0.2588190451025203,-0.9659258262890684,-38.16516590183102
60,0.0,10.1925,21658,58351,0.5000000000000001,-0.8660254037844386,-46.58471410477688
61,0.0,10.1925,21658,58351,0.7071067811865474,-0.7071067811865477,-52.83185380586717
62,0.0,10.1925,21658,58351,0.8660254037844384,-0.5000000000000004,-55.54474574850107
63,0.0,10.139722222222222,21748,58252,0.965925826289068,-0.2588190451025215,-53.8647807347773
64,0.0,10.139722222222222,21748,58252,1.0,0.0,-48.349717206811725
65,0.0,10.139722222222222,21748,58252,0.9659258262890684,0.2588190451025207,-40.35070734120092
66,0.0,10.139722222222222,21748,58252,0.8660254037844387,0.4999999999999999,-31.01010866723678
67,0.0,10.139722222222222,21748,58252,0.7071067811865476,0.7071067811865475,-21.06451851267961
68,0.0,10.139722222222222,21748,58252,0.5000000000000001,0.8660254037844386,-10.998506824167324
69,0.0,10.139722222222222,21748,58252,0.2588190451025207,0.9659258262890684,-1.1911713960082315
70,0.1030000000000086,10.139722222222222,21748,58252,6.123233995736766e-17,1.0,8.097881945749508
71,0.703000000000003,10.139722222222222,21748,58252,-0.2588190451025206,0.9659258262890684,16.173129473714898
72,1.3419999999999843,10.139722222222222,21748,58252,-0.4999999999999998,0.8660254037844387,22.72164887918153
73,1.477000000000004,10.139722222222222,21748,58252,-0.7071067811865475,0.7071067811865476,27.14090910017125
74,2.1779999999999973,10.139722222222222,21748,58252,-0.8660254037844387,0.4999999999999999,28.910837667144374
75,1.7340000000000089,10.139722222222222,21748,58252,-0.9659258262890682,0.258819045102521,27.785921524605588
76,1.2150000000000034,10.139722222222222,21748,58252,-1.0,1.2246467991473532e-16,23.92428471840139
77,1.3629999999999995,10.139722222222222,21748,58252,-0.9659258262890684,-0.2588190451025208,17.80179927677971
78,0.8100000000000023,10.139722222222222,21748,58252,-0.8660254037844388,-0.4999999999999997,10.012713581762512
79,0.1749999999999829,10.139722222222222,21748,58252,-0.7071067811865479,-0.7071067811865471,1.3007314045372604
80,0.0,10.139722222222222,21748,58252,-0.5000000000000004,-0.8660254037844384,-8.776900998048509
81,0.0,10.139722222222222,21748,58252,-0.2588190451025206,-0.9659258262890684,-18.832726841100406
82,0.0,10.139722222222222,21748,58252,-1.8369701987210294e-16,-1.0,-28.867324340457643
